EnrollmentID,StudentID,Term,AcademicYear,EnrollmentStatus,CreditHours,ResidencyStatus,Campus,EnrollmentDate
ENR001196,WMU00347,Spring 2024,2024,Completed,15,International,Regional Campus,2024-05-25
ENR001197,WMU00347,Fall 2024,2024,Enrolled,6,Out-of-State,Online,2024-11-05
ENR001198,WMU00347,Fall 2025,2025,Enrolled,15,International,Online,2025-11-02
ENR001199,WMU00347,Spring 2025,2025,Enrolled,6,In-State,Main Campus,2025-11-02
ENR001200,WMU00348,Spring 2024,2024,Completed,3,Out-of-State,Online,2024-06-07
ENR001201,WMU00348,Spring 2025,2025,Withdrawn,15,Out-of-State,Main Campus,2025-08-20
ENR001202,WMU00348,Fall 2025,2025,Completed,9,Out-of-State,Main Campus,2025-12-09
ENR001203,WMU00349,Fall 2024,2024,Completed,12,Out-of-State,Regional Campus,2024-02-22
ENR001204,WMU00349,Spring 2024,2024,Completed,9,Out-of-State,Main Campus,2024-06-14
ENR001205,WMU00349,Spring 2025,2025,Completed,3,In-State,Main Campus,2025-04-15
ENR001206,WMU00349,Fall 2025,2025,Enrolled,3,International,Regional Campus,2025-05-05
ENR001207,WMU00350,Fall 2024,2024,Enrolled,15,Out-of-State,Regional Campus,2024-04-05
ENR001208,WMU00350,Spring 2025,2025,Enrolled,6,In-State,Regional Campus,2025-12-12
ENR001209,WMU00350,Spring 2024,2024,Completed,15,In-State,Regional Campus,2024-09-17
ENR001210,WMU00350,Fall 2023,2023,Completed,3,Out-of-State,Regional Campus,2023-04-23
ENR001211,WMU00351,Fall 2024,2024,Completed,6,In-State,Regional Campus,2024-03-18
ENR001212,WMU00351,Spring 2024,2024,Withdrawn,15,In-State,Online,2024-01-13
ENR001213,WMU00351,Fall 2023,2023,Withdrawn,9,International,Online,2023-08-15
ENR001214,WMU00352,Spring 2024,2024,Completed,9,International,Online,2024-04-24
ENR001215,WMU00352,Fall 2024,2024,Completed,15,In-State,Main Campus,2024-07-05
ENR001216,WMU00352,Fall 2023,2023,Withdrawn,6,In-State,Main Campus,2023-07-26
ENR001217,WMU00352,Spring 2025,2025,Withdrawn,6,Out-of-State,Regional Campus,2025-04-08
ENR001218,WMU00353,Fall 2023,2023,Enrolled,12,International,Regional Campus,2023-10-22
ENR001219,WMU00353,Spring 2024,2024,Enrolled,6,Out-of-State,Main Campus,2024-11-09
ENR001220,WMU00353,Spring 2025,2025,Enrolled,9,International,Main Campus,2025-09-10
ENR001221,WMU00353,Fall 2025,2025,Enrolled,15,International,Regional Campus,2025-08-08
ENR001222,WMU00354,Fall 2024,2024,Enrolled,3,Out-of-State,Main Campus,2024-07-27
ENR001223,WMU00354,Fall 2023,2023,Enrolled,9,International,Online,2023-07-19
ENR001224,WMU00354,Fall 2025,2025,Withdrawn,6,Out-of-State,Main Campus,2025-09-04
ENR001225,WMU00354,Spring 2024,2024,Completed,3,International,Online,2024-04-28
ENR001226,WMU00354,Spring 2025,2025,Withdrawn,12,Out-of-State,Main Campus,2025-11-04
ENR001227,WMU00355,Fall 2024,2024,Enrolled,12,Out-of-State,Main Campus,2024-01-04
ENR001228,WMU00355,Fall 2025,2025,Enrolled,12,International,Online,2025-04-19
ENR001229,WMU00355,Spring 2025,2025,Enrolled,12,In-State,Regional Campus,2025-08-18
ENR001230,WMU00355,Spring 2024,2024,Completed,15,Out-of-State,Regional Campus,2024-09-28
ENR001231,WMU00356,Fall 2023,2023,Enrolled,3,Out-of-State,Regional Campus,2023-11-23
ENR001232,WMU00356,Fall 2025,2025,Withdrawn,15,Out-of-State,Regional Campus,2025-12-02
ENR001233,WMU00356,Fall 2024,2024,Withdrawn,9,Out-of-State,Regional Campus,2024-09-02
ENR001234,WMU00356,Spring 2025,2025,Withdrawn,12,International,Main Campus,2025-04-19
ENR001235,WMU00356,Spring 2024,2024,Enrolled,6,International,Online,2024-02-10
ENR001236,WMU00357,Fall 2023,2023,Enrolled,9,Out-of-State,Online,2023-01-11
ENR001237,WMU00357,Spring 2025,2025,Enrolled,12,In-State,Main Campus,2025-09-25
ENR001238,WMU00357,Spring 2024,2024,Enrolled,15,International,Online,2024-06-25
ENR001239,WMU00357,Fall 2024,2024,Withdrawn,6,In-State,Online,2024-06-20
ENR001240,WMU00357,Fall 2025,2025,Enrolled,15,Out-of-State,Online,2025-02-24
ENR001241,WMU00358,Spring 2025,2025,Withdrawn,15,International,Main Campus,2025-07-07
ENR001242,WMU00358,Fall 2024,2024,Withdrawn,9,Out-of-State,Online,2024-08-12
ENR001243,WMU00359,Spring 2024,2024,Enrolled,3,International,Online,2024-09-23
ENR001244,WMU00359,Fall 2024,2024,Enrolled,15,International,Regional Campus,2024-03-13
ENR001245,WMU00359,Fall 2023,2023,Enrolled,15,In-State,Main Campus,2023-02-23
ENR001246,WMU00360,Fall 2024,2024,Enrolled,12,Out-of-State,Main Campus,2024-12-27
ENR001247,WMU00360,Spring 2024,2024,Completed,9,International,Main Campus,2024-06-08
ENR001248,WMU00360,Fall 2025,2025,Enrolled,12,In-State,Regional Campus,2025-03-22
ENR001249,WMU00360,Spring 2025,2025,Enrolled,9,Out-of-State,Main Campus,2025-12-08
ENR001250,WMU00360,Fall 2023,2023,Enrolled,6,Out-of-State,Regional Campus,2023-04-05
ENR001251,WMU00361,Fall 2024,2024,Completed,3,Out-of-State,Online,2024-07-18
ENR001252,WMU00361,Spring 2024,2024,Completed,15,In-State,Online,2024-03-28
ENR001253,WMU00362,Fall 2025,2025,Withdrawn,9,Out-of-State,Online,2025-04-11
ENR001254,WMU00362,Spring 2025,2025,Enrolled,15,In-State,Regional Campus,2025-03-11
ENR001255,WMU00362,Fall 2024,2024,Completed,6,International,Main Campus,2024-02-26
ENR001256,WMU00362,Spring 2024,2024,Withdrawn,15,International,Online,2024-02-26
ENR001257,WMU00362,Fall 2023,2023,Enrolled,15,International,Online,2023-12-23
ENR001258,WMU00363,Spring 2025,2025,Withdrawn,3,International,Online,2025-08-19
ENR001259,WMU00363,Fall 2024,2024,Enrolled,12,In-State,Main Campus,2024-09-15
ENR001260,WMU00363,Fall 2025,2025,Enrolled,15,Out-of-State,Online,2025-12-05
ENR001261,WMU00364,Fall 2024,2024,Completed,9,Out-of-State,Regional Campus,2024-01-23
ENR001262,WMU00364,Fall 2023,2023,Withdrawn,15,Out-of-State,Regional Campus,2023-03-13
ENR001263,WMU00365,Spring 2025,2025,Enrolled,9,In-State,Regional Campus,2025-09-14
ENR001264,WMU00365,Fall 2024,2024,Completed,6,International,Regional Campus,2024-06-28
ENR001265,WMU00365,Fall 2025,2025,Completed,3,In-State,Regional Campus,2025-06-19
ENR001266,WMU00366,Fall 2023,2023,Withdrawn,15,International,Main Campus,2023-12-07
ENR001267,WMU00366,Fall 2025,2025,Completed,6,In-State,Main Campus,2025-01-21
ENR001268,WMU00367,Fall 2023,2023,Withdrawn,15,Out-of-State,Online,2023-12-16
ENR001269,WMU00367,Fall 2024,2024,Enrolled,6,In-State,Main Campus,2024-05-12
ENR001270,WMU00367,Fall 2025,2025,Withdrawn,6,Out-of-State,Online,2025-02-06
ENR001271,WMU00367,Spring 2025,2025,Withdrawn,9,In-State,Main Campus,2025-06-21
ENR001272,WMU00367,Spring 2024,2024,Enrolled,3,Out-of-State,Main Campus,2024-09-09
ENR001273,WMU00368,Fall 2025,2025,Enrolled,15,International,Online,2025-02-06
ENR001274,WMU00368,Fall 2023,2023,Completed,3,In-State,Main Campus,2023-06-13
ENR001275,WMU00369,Fall 2023,2023,Completed,6,Out-of-State,Main Campus,2023-09-07
ENR001276,WMU00369,Fall 2024,2024,Enrolled,9,International,Main Campus,2024-10-12
ENR001277,WMU00369,Fall 2025,2025,Enrolled,15,Out-of-State,Regional Campus,2025-03-17
ENR001278,WMU00369,Spring 2025,2025,Withdrawn,6,In-State,Regional Campus,2025-01-18
ENR001279,WMU00370,Fall 2024,2024,Enrolled,3,International,Main Campus,2024-10-17
ENR001280,WMU00370,Fall 2025,2025,Enrolled,6,Out-of-State,Main Campus,2025-10-05
ENR001281,WMU00371,Spring 2025,2025,Enrolled,15,Out-of-State,Main Campus,2025-06-05
ENR001282,WMU00371,Fall 2025,2025,Withdrawn,6,In-State,Online,2025-01-12
ENR001283,WMU00371,Spring 2024,2024,Withdrawn,3,International,Regional Campus,2024-10-04
ENR001284,WMU00371,Fall 2023,2023,Enrolled,15,International,Regional Campus,2023-06-17
ENR001285,WMU00372,Fall 2025,2025,Enrolled,12,Out-of-State,Regional Campus,2025-07-13
ENR001286,WMU00372,Spring 2024,2024,Withdrawn,12,In-State,Online,2024-01-16
ENR001287,WMU00372,Spring 2025,2025,Enrolled,3,International,Online,2025-10-13
ENR001288,WMU00372,Fall 2024,2024,Withdrawn,9,Out-of-State,Regional Campus,2024-12-02
ENR001289,WMU00372,Fall 2023,2023,Enrolled,15,In-State,Main Campus,2023-05-19
ENR001290,WMU00373,Fall 2024,2024,Enrolled,3,Out-of-State,Online,2024-04-12
ENR001291,WMU00373,Fall 2023,2023,Enrolled,15,International,Online,2023-12-17
ENR001292,WMU00373,Fall 2025,2025,Enrolled,15,International,Online,2025-11-23
ENR001293,WMU00374,Spring 2024,2024,Enrolled,12,In-State,Regional Campus,2024-06-03
ENR001294,WMU00374,Fall 2023,2023,Withdrawn,6,In-State,Regional Campus,2023-11-20
ENR001295,WMU00375,Fall 2023,2023,Enrolled,6,Out-of-State,Main Campus,2023-04-22
ENR001296,WMU00375,Spring 2025,2025,Enrolled,9,Out-of-State,Main Campus,2025-06-27
ENR001297,WMU00376,Fall 2023,2023,Completed,12,International,Regional Campus,2023-05-07
ENR001298,WMU00376,Spring 2024,2024,Withdrawn,9,International,Main Campus,2024-07-27
ENR001299,WMU00376,Fall 2025,2025,Withdrawn,12,Out-of-State,Main Campus,2025-08-09
ENR001300,WMU00376,Fall 2024,2024,Enrolled,15,International,Regional Campus,2024-07-02
ENR001301,WMU00376,Spring 2025,2025,Enrolled,12,International,Regional Campus,2025-04-03
ENR001302,WMU00377,Fall 2023,2023,Enrolled,12,In-State,Regional Campus,2023-06-06
ENR001303,WMU00377,Spring 2024,2024,Withdrawn,9,Out-of-State,Regional Campus,2024-05-10
ENR001304,WMU00378,Fall 2023,2023,Completed,3,Out-of-State,Main Campus,2023-03-17
ENR001305,WMU00378,Fall 2025,2025,Withdrawn,3,Out-of-State,Main Campus,2025-02-08
ENR001306,WMU00378,Spring 2024,2024,Withdrawn,3,In-State,Main Campus,2024-12-26
ENR001307,WMU00378,Spring 2025,2025,Enrolled,3,Out-of-State,Regional Campus,2025-06-15
ENR001308,WMU00379,Spring 2025,2025,Enrolled,15,In-State,Regional Campus,2025-06-02
ENR001309,WMU00379,Fall 2023,2023,Enrolled,15,In-State,Online,2023-05-06
ENR001310,WMU00379,Fall 2024,2024,Withdrawn,9,In-State,Regional Campus,2024-01-13
ENR001311,WMU00380,Spring 2024,2024,Enrolled,6,Out-of-State,Regional Campus,2024-12-15
ENR001312,WMU00380,Fall 2024,2024,Withdrawn,3,In-State,Main Campus,2024-10-17
ENR001313,WMU00380,Spring 2025,2025,Completed,9,In-State,Main Campus,2025-09-11
ENR001314,WMU00380,Fall 2023,2023,Enrolled,3,International,Main Campus,2023-07-17
ENR001315,WMU00380,Fall 2025,2025,Enrolled,15,International,Regional Campus,2025-03-24
ENR001316,WMU00381,Fall 2024,2024,Enrolled,6,Out-of-State,Main Campus,2024-10-02
ENR001317,WMU00381,Fall 2023,2023,Completed,12,In-State,Main Campus,2023-11-02
ENR001318,WMU00381,Spring 2025,2025,Completed,15,In-State,Main Campus,2025-11-27
ENR001319,WMU00381,Fall 2025,2025,Completed,12,International,Online,2025-05-22
ENR001320,WMU00382,Spring 2025,2025,Withdrawn,9,Out-of-State,Main Campus,2025-08-18
ENR001321,WMU00382,Spring 2024,2024,Enrolled,9,In-State,Online,2024-11-24
ENR001322,WMU00382,Fall 2024,2024,Withdrawn,6,Out-of-State,Main Campus,2024-06-24
ENR001323,WMU00382,Fall 2025,2025,Withdrawn,3,Out-of-State,Main Campus,2025-01-15
ENR001324,WMU00382,Fall 2023,2023,Completed,12,In-State,Online,2023-03-27
ENR001325,WMU00383,Spring 2024,2024,Withdrawn,12,Out-of-State,Online,2024-08-12
ENR001326,WMU00383,Spring 2025,2025,Enrolled,9,International,Online,2025-03-24
ENR001327,WMU00383,Fall 2025,2025,Enrolled,15,In-State,Main Campus,2025-12-07
ENR001328,WMU00383,Fall 2024,2024,Enrolled,15,International,Regional Campus,2024-10-12
ENR001329,WMU00384,Fall 2025,2025,Enrolled,12,Out-of-State,Main Campus,2025-09-21
ENR001330,WMU00384,Spring 2025,2025,Enrolled,12,International,Online,2025-01-07
ENR001331,WMU00384,Spring 2024,2024,Enrolled,6,International,Main Campus,2024-11-13
ENR001332,WMU00384,Fall 2024,2024,Withdrawn,15,In-State,Online,2024-01-23
ENR001333,WMU00384,Fall 2023,2023,Withdrawn,6,International,Regional Campus,2023-03-09
ENR001334,WMU00385,Spring 2025,2025,Enrolled,12,Out-of-State,Main Campus,2025-12-05
ENR001335,WMU00385,Spring 2024,2024,Enrolled,12,International,Regional Campus,2024-09-24
ENR001336,WMU00385,Fall 2023,2023,Enrolled,3,In-State,Main Campus,2023-01-01
ENR001337,WMU00386,Fall 2024,2024,Enrolled,9,In-State,Regional Campus,2024-03-07
ENR001338,WMU00386,Fall 2023,2023,Enrolled,9,Out-of-State,Regional Campus,2023-06-19
ENR001339,WMU00387,Spring 2025,2025,Enrolled,9,International,Main Campus,2025-03-06
ENR001340,WMU00387,Fall 2024,2024,Enrolled,12,International,Regional Campus,2024-07-06
ENR001341,WMU00387,Fall 2025,2025,Completed,15,International,Online,2025-12-09
ENR001342,WMU00387,Fall 2023,2023,Enrolled,6,International,Main Campus,2023-08-04
ENR001343,WMU00387,Spring 2024,2024,Enrolled,3,Out-of-State,Online,2024-07-16
ENR001344,WMU00388,Fall 2023,2023,Completed,15,In-State,Online,2023-01-16
ENR001345,WMU00388,Fall 2024,2024,Enrolled,15,Out-of-State,Main Campus,2024-06-03
ENR001346,WMU00388,Spring 2024,2024,Enrolled,6,International,Online,2024-11-13
ENR001347,WMU00389,Fall 2023,2023,Enrolled,9,International,Main Campus,2023-06-20
ENR001348,WMU00389,Spring 2024,2024,Enrolled,12,International,Regional Campus,2024-07-06
ENR001349,WMU00389,Fall 2024,2024,Enrolled,9,In-State,Regional Campus,2024-05-17
ENR001350,WMU00390,Spring 2025,2025,Enrolled,6,International,Main Campus,2025-12-10
ENR001351,WMU00390,Fall 2024,2024,Withdrawn,9,Out-of-State,Online,2024-01-09
ENR001352,WMU00391,Fall 2023,2023,Enrolled,15,International,Regional Campus,2023-01-10
ENR001353,WMU00391,Fall 2024,2024,Enrolled,12,Out-of-State,Online,2024-07-02
ENR001354,WMU00391,Spring 2025,2025,Withdrawn,9,Out-of-State,Online,2025-09-28
ENR001355,WMU00391,Fall 2025,2025,Withdrawn,12,International,Online,2025-03-12
ENR001356,WMU00391,Spring 2024,2024,Completed,9,In-State,Online,2024-05-09
ENR001357,WMU00392,Spring 2025,2025,Completed,9,In-State,Main Campus,2025-03-26
ENR001358,WMU00392,Fall 2023,2023,Enrolled,3,In-State,Main Campus,2023-06-03
ENR001359,WMU00393,Fall 2025,2025,Enrolled,3,International,Main Campus,2025-12-26
ENR001360,WMU00393,Spring 2024,2024,Completed,9,In-State,Main Campus,2024-10-21
ENR001361,WMU00393,Fall 2023,2023,Enrolled,12,International,Main Campus,2023-10-04
ENR001362,WMU00394,Spring 2024,2024,Enrolled,3,In-State,Regional Campus,2024-02-01
ENR001363,WMU00394,Fall 2025,2025,Enrolled,12,In-State,Main Campus,2025-12-03
ENR001364,WMU00395,Fall 2024,2024,Enrolled,15,Out-of-State,Online,2024-12-22
ENR001365,WMU00395,Spring 2024,2024,Enrolled,15,Out-of-State,Main Campus,2024-09-01
ENR001366,WMU00395,Spring 2025,2025,Enrolled,3,In-State,Online,2025-03-18
ENR001367,WMU00395,Fall 2023,2023,Enrolled,15,International,Main Campus,2023-12-25
ENR001368,WMU00395,Fall 2025,2025,Enrolled,3,In-State,Online,2025-04-06
ENR001369,WMU00396,Fall 2025,2025,Withdrawn,6,Out-of-State,Online,2025-12-08
ENR001370,WMU00396,Fall 2024,2024,Enrolled,15,International,Regional Campus,2024-05-10
ENR001371,WMU00396,Spring 2025,2025,Enrolled,6,In-State,Main Campus,2025-08-12
ENR001372,WMU00396,Spring 2024,2024,Completed,3,Out-of-State,Main Campus,2024-11-25
ENR001373,WMU00396,Fall 2023,2023,Enrolled,12,International,Regional Campus,2023-02-11
ENR001374,WMU00397,Fall 2025,2025,Withdrawn,9,Out-of-State,Regional Campus,2025-08-12
ENR001375,WMU00397,Fall 2023,2023,Enrolled,12,Out-of-State,Online,2023-09-24
ENR001376,WMU00397,Fall 2024,2024,Enrolled,6,International,Main Campus,2024-01-23
ENR001377,WMU00397,Spring 2024,2024,Withdrawn,9,Out-of-State,Online,2024-06-26
ENR001378,WMU00398,Spring 2025,2025,Withdrawn,12,In-State,Main Campus,2025-06-13
ENR001379,WMU00398,Fall 2025,2025,Withdrawn,6,Out-of-State,Main Campus,2025-07-26
ENR001380,WMU00398,Spring 2024,2024,Enrolled,6,International,Main Campus,2024-04-04
ENR001381,WMU00398,Fall 2023,2023,Withdrawn,3,Out-of-State,Main Campus,2023-05-11
ENR001382,WMU00398,Fall 2024,2024,Enrolled,6,Out-of-State,Online,2024-03-10
ENR001383,WMU00399,Spring 2024,2024,Withdrawn,12,In-State,Online,2024-11-02
ENR001384,WMU00399,Fall 2025,2025,Enrolled,9,In-State,Online,2025-12-16
ENR001385,WMU00399,Spring 2025,2025,Enrolled,15,In-State,Main Campus,2025-09-16
ENR001386,WMU00399,Fall 2024,2024,Withdrawn,6,Out-of-State,Main Campus,2024-05-21
ENR001387,WMU00400,Fall 2024,2024,Withdrawn,15,International,Main Campus,2024-10-05
ENR001388,WMU00400,Fall 2025,2025,Enrolled,15,Out-of-State,Regional Campus,2025-06-26
ENR001389,WMU00400,Spring 2025,2025,Enrolled,6,International,Online,2025-02-01
ENR001390,WMU00401,Fall 2024,2024,Enrolled,6,International,Online,2024-05-18
ENR001391,WMU00401,Spring 2025,2025,Completed,9,Out-of-State,Regional Campus,2025-04-05
ENR001392,WMU00401,Fall 2023,2023,Completed,9,In-State,Regional Campus,2023-10-20
ENR001393,WMU00401,Fall 2025,2025,Enrolled,6,Out-of-State,Regional Campus,2025-08-01
ENR001394,WMU00401,Spring 2024,2024,Completed,9,In-State,Online,2024-03-20
ENR001395,WMU00402,Fall 2023,2023,Withdrawn,3,Out-of-State,Main Campus,2023-05-23
ENR001396,WMU00402,Spring 2025,2025,Enrolled,6,In-State,Online,2025-04-08
ENR001397,WMU00402,Spring 2024,2024,Enrolled,3,Out-of-State,Regional Campus,2024-08-18
ENR001398,WMU00402,Fall 2024,2024,Enrolled,6,Out-of-State,Online,2024-06-20
ENR001399,WMU00403,Spring 2024,2024,Enrolled,3,International,Regional Campus,2024-05-08
ENR001400,WMU00403,Fall 2023,2023,Withdrawn,12,International,Main Campus,2023-05-09
ENR001401,WMU00403,Fall 2025,2025,Enrolled,6,Out-of-State,Main Campus,2025-01-21
ENR001402,WMU00404,Fall 2023,2023,Completed,12,In-State,Regional Campus,2023-08-25
ENR001403,WMU00404,Fall 2024,2024,Enrolled,9,Out-of-State,Online,2024-05-07
ENR001404,WMU00404,Spring 2024,2024,Withdrawn,15,Out-of-State,Main Campus,2024-10-05
ENR001405,WMU00404,Fall 2025,2025,Enrolled,9,In-State,Main Campus,2025-06-18
ENR001406,WMU00404,Spring 2025,2025,Enrolled,12,In-State,Online,2025-12-13
ENR001407,WMU00405,Spring 2025,2025,Enrolled,12,Out-of-State,Regional Campus,2025-01-21
ENR001408,WMU00405,Fall 2024,2024,Enrolled,9,International,Regional Campus,2024-01-17
ENR001409,WMU00406,Spring 2024,2024,Enrolled,3,In-State,Main Campus,2024-02-17
ENR001410,WMU00406,Spring 2025,2025,Enrolled,6,In-State,Online,2025-06-11
ENR001411,WMU00407,Spring 2025,2025,Withdrawn,3,Out-of-State,Regional Campus,2025-01-17
ENR001412,WMU00407,Fall 2024,2024,Withdrawn,12,International,Main Campus,2024-09-27
ENR001413,WMU00408,Spring 2024,2024,Enrolled,6,Out-of-State,Main Campus,2024-04-02
ENR001414,WMU00408,Spring 2025,2025,Enrolled,15,In-State,Regional Campus,2025-12-08
ENR001415,WMU00409,Fall 2023,2023,Completed,6,Out-of-State,Online,2023-07-25
ENR001416,WMU00409,Fall 2025,2025,Enrolled,12,International,Online,2025-08-01
ENR001417,WMU00409,Spring 2025,2025,Completed,12,In-State,Main Campus,2025-04-19
ENR001418,WMU00409,Fall 2024,2024,Enrolled,3,In-State,Regional Campus,2024-08-01
ENR001419,WMU00409,Spring 2024,2024,Enrolled,9,International,Online,2024-09-27
ENR001420,WMU00410,Spring 2025,2025,Enrolled,15,International,Regional Campus,2025-10-10
ENR001421,WMU00410,Spring 2024,2024,Completed,9,Out-of-State,Regional Campus,2024-07-06
ENR001422,WMU00410,Fall 2023,2023,Completed,6,Out-of-State,Online,2023-04-11
ENR001423,WMU00411,Spring 2025,2025,Enrolled,12,Out-of-State,Regional Campus,2025-11-22
ENR001424,WMU00411,Fall 2023,2023,Withdrawn,15,In-State,Main Campus,2023-02-02
ENR001425,WMU00411,Fall 2024,2024,Enrolled,12,International,Main Campus,2024-04-25
ENR001426,WMU00411,Spring 2024,2024,Enrolled,15,International,Regional Campus,2024-04-19
ENR001427,WMU00412,Fall 2024,2024,Enrolled,15,In-State,Regional Campus,2024-01-10
ENR001428,WMU00412,Spring 2025,2025,Enrolled,3,In-State,Online,2025-04-16
ENR001429,WMU00412,Fall 2023,2023,Enrolled,12,Out-of-State,Online,2023-10-25
ENR001430,WMU00412,Fall 2025,2025,Withdrawn,6,Out-of-State,Regional Campus,2025-10-10
ENR001431,WMU00413,Fall 2023,2023,Completed,3,In-State,Main Campus,2023-05-01
ENR001432,WMU00413,Fall 2025,2025,Withdrawn,9,Out-of-State,Regional Campus,2025-10-06
ENR001433,WMU00413,Spring 2025,2025,Enrolled,3,Out-of-State,Main Campus,2025-11-07
ENR001434,WMU00414,Fall 2024,2024,Enrolled,9,In-State,Online,2024-03-09
ENR001435,WMU00414,Fall 2023,2023,Enrolled,12,In-State,Regional Campus,2023-12-22
ENR001436,WMU00414,Spring 2024,2024,Withdrawn,3,In-State,Main Campus,2024-02-03
ENR001437,WMU00414,Fall 2025,2025,Withdrawn,6,International,Regional Campus,2025-09-09
ENR001438,WMU00414,Spring 2025,2025,Enrolled,9,International,Regional Campus,2025-08-03
ENR001439,WMU00415,Spring 2024,2024,Enrolled,12,In-State,Online,2024-07-27
ENR001440,WMU00415,Fall 2023,2023,Withdrawn,12,In-State,Main Campus,2023-10-02
ENR001441,WMU00415,Fall 2025,2025,Enrolled,3,International,Online,2025-12-16
ENR001442,WMU00416,Fall 2024,2024,Enrolled,9,In-State,Regional Campus,2024-08-26
ENR001443,WMU00416,Fall 2023,2023,Enrolled,3,International,Online,2023-09-23
ENR001444,WMU00416,Fall 2025,2025,Enrolled,12,International,Regional Campus,2025-01-10
ENR001445,WMU00417,Fall 2023,2023,Enrolled,15,Out-of-State,Regional Campus,2023-06-24
ENR001446,WMU00417,Fall 2024,2024,Completed,15,In-State,Online,2024-12-21
ENR001447,WMU00417,Spring 2024,2024,Withdrawn,9,In-State,Regional Campus,2024-07-12
ENR001448,WMU00417,Spring 2025,2025,Enrolled,12,Out-of-State,Main Campus,2025-11-25
ENR001449,WMU00418,Fall 2025,2025,Enrolled,15,In-State,Online,2025-06-21
ENR001450,WMU00418,Spring 2025,2025,Withdrawn,12,International,Regional Campus,2025-03-02
ENR001451,WMU00418,Spring 2024,2024,Completed,9,International,Main Campus,2024-10-11
ENR001452,WMU00418,Fall 2024,2024,Enrolled,15,International,Main Campus,2024-04-27
ENR001453,WMU00418,Fall 2023,2023,Enrolled,12,Out-of-State,Main Campus,2023-09-18
ENR001454,WMU00419,Fall 2025,2025,Enrolled,15,Out-of-State,Regional Campus,2025-11-06
ENR001455,WMU00419,Fall 2023,2023,Enrolled,6,Out-of-State,Main Campus,2023-06-24
ENR001456,WMU00420,Fall 2025,2025,Completed,6,Out-of-State,Regional Campus,2025-07-23
ENR001457,WMU00420,Spring 2025,2025,Enrolled,3,International,Regional Campus,2025-08-05
ENR001458,WMU00420,Fall 2024,2024,Enrolled,6,International,Main Campus,2024-08-05
ENR001459,WMU00420,Spring 2024,2024,Enrolled,3,In-State,Online,2024-05-27
ENR001460,WMU00421,Fall 2025,2025,Enrolled,3,In-State,Online,2025-02-07
ENR001461,WMU00421,Fall 2023,2023,Enrolled,6,In-State,Online,2023-08-04
ENR001462,WMU00421,Spring 2025,2025,Enrolled,12,International,Online,2025-01-23
ENR001463,WMU00422,Fall 2024,2024,Withdrawn,9,International,Regional Campus,2024-08-21
ENR001464,WMU00422,Spring 2025,2025,Completed,15,In-State,Regional Campus,2025-08-02
ENR001465,WMU00422,Spring 2024,2024,Enrolled,12,Out-of-State,Main Campus,2024-05-23
ENR001466,WMU00422,Fall 2023,2023,Withdrawn,12,International,Main Campus,2023-07-23
ENR001467,WMU00423,Spring 2025,2025,Enrolled,12,Out-of-State,Online,2025-09-03
ENR001468,WMU00423,Fall 2023,2023,Enrolled,3,International,Regional Campus,2023-11-04
ENR001469,WMU00423,Spring 2024,2024,Withdrawn,12,International,Online,2024-04-20
ENR001470,WMU00423,Fall 2025,2025,Enrolled,12,Out-of-State,Online,2025-09-25
ENR001471,WMU00424,Spring 2024,2024,Enrolled,15,International,Online,2024-02-17
ENR001472,WMU00424,Spring 2025,2025,Withdrawn,6,Out-of-State,Regional Campus,2025-10-13
ENR001473,WMU00424,Fall 2023,2023,Enrolled,15,Out-of-State,Regional Campus,2023-02-23
ENR001474,WMU00424,Fall 2024,2024,Withdrawn,15,In-State,Online,2024-05-28
ENR001475,WMU00424,Fall 2025,2025,Enrolled,6,Out-of-State,Regional Campus,2025-06-14
ENR001476,WMU00425,Spring 2024,2024,Withdrawn,6,Out-of-State,Main Campus,2024-01-13
ENR001477,WMU00425,Fall 2023,2023,Withdrawn,6,In-State,Online,2023-03-08
ENR001478,WMU00426,Fall 2025,2025,Enrolled,3,In-State,Main Campus,2025-03-24
ENR001479,WMU00426,Spring 2025,2025,Completed,15,In-State,Online,2025-08-12
ENR001480,WMU00426,Fall 2023,2023,Enrolled,12,International,Regional Campus,2023-12-12
ENR001481,WMU00426,Spring 2024,2024,Enrolled,15,Out-of-State,Online,2024-01-09
ENR001482,WMU00427,Fall 2025,2025,Enrolled,9,Out-of-State,Online,2025-09-08
ENR001483,WMU00427,Spring 2025,2025,Enrolled,6,In-State,Main Campus,2025-02-19
ENR001484,WMU00427,Fall 2023,2023,Enrolled,6,Out-of-State,Regional Campus,2023-09-12
ENR001485,WMU00427,Fall 2024,2024,Enrolled,15,Out-of-State,Main Campus,2024-11-06
ENR001486,WMU00427,Spring 2024,2024,Withdrawn,15,In-State,Regional Campus,2024-01-08
ENR001487,WMU00428,Spring 2024,2024,Enrolled,12,Out-of-State,Main Campus,2024-09-26
ENR001488,WMU00428,Fall 2024,2024,Enrolled,3,International,Regional Campus,2024-05-19
ENR001489,WMU00428,Fall 2023,2023,Enrolled,15,Out-of-State,Main Campus,2023-06-08
ENR001490,WMU00429,Spring 2024,2024,Enrolled,12,In-State,Main Campus,2024-07-18
ENR001491,WMU00429,Fall 2025,2025,Enrolled,15,In-State,Regional Campus,2025-03-28
ENR001492,WMU00429,Fall 2024,2024,Enrolled,15,In-State,Online,2024-09-03
